Simulation_ID,Site_Name,Distance_m,Dilution_Factor,Tidal_State,Wind_Speed_ms,Current_Speed_ms,Model_Type,Confidence
295,Site_100m,100,8.985574229,Low,4.077434483,1.236111826,ROMS_Hydrodynamic,High
296,Site_100m,100,10.06732914,Mid,3.116680957,1.813551618,ROMS_Hydrodynamic,High
297,Site_100m,100,18.85560095,High,2.856095604,1.264176362,ROMS_Hydrodynamic,Medium
298,Site_100m,100,11.7069384,High,27.3316441,0.997203014,ROMS_Hydrodynamic,Medium
299,Site_100m,100,12.75385766,Low,18.23821608,1.884449013,ROMS_Hydrodynamic,High
300,Site_100m,100,21.29703241,High,14.56224854,1.081263366,ROMS_Hydrodynamic,Medium
301,Site_250m,250,37.64817085,High,7.977570108,1.455247525,ROMS_Hydrodynamic,High
302,Site_250m,250,31.72596285,High,8.17198173,1.970601271,ROMS_Hydrodynamic,High
303,Site_250m,250,40.89969339,High,8.857939878,0.655737651,ROMS_Hydrodynamic,High
304,Site_250m,250,81.44984423,High,1.513461922,0.490622444,ROMS_Hydrodynamic,High
305,Site_250m,250,36.98154655,Low,7.176554498,0.765716,ROMS_Hydrodynamic,High
306,Site_250m,250,35.6760396,High,7.222871165,1.376555413,ROMS_Hydrodynamic,High
307,Site_250m,250,42.93586681,Low,11.71043779,0.519439756,ROMS_Hydrodynamic,High
308,Site_250m,250,78.07140298,Low,8.865125817,0.798113607,ROMS_Hydrodynamic,High
309,Site_250m,250,32.02628801,High,4.344692379,0.565384203,ROMS_Hydrodynamic,Medium
310,Site_250m,250,49.6648322,Low,8.001207656,0.74273283,ROMS_Hydrodynamic,High
311,Site_250m,250,32.34158767,Low,24.65694355,0.702537498,ROMS_Hydrodynamic,Medium
312,Site_250m,250,51.03382984,Low,11.3367725,2.0617043,ROMS_Hydrodynamic,High
313,Site_250m,250,31.36278467,Mid,2.02249915,0.122232436,ROMS_Hydrodynamic,High
314,Site_250m,250,41.79464236,Mid,12.89288212,1.345068576,ROMS_Hydrodynamic,High
315,Site_250m,250,57.47912444,Mid,6.604094414,0.608179082,ROMS_Hydrodynamic,High
316,Site_250m,250,47.27232182,Low,6.334660385,0.177634698,ROMS_Hydrodynamic,High
317,Site_250m,250,42.05099127,High,6.568674986,0.619355051,ROMS_Hydrodynamic,High
318,Site_250m,250,24.76574321,Low,4.521677585,0.336169276,ROMS_Hydrodynamic,High
319,Site_250m,250,62.65043757,High,2.774799223,2.270095418,ROMS_Hydrodynamic,High
320,Site_250m,250,48.49510701,High,17.15843486,0.61155813,ROMS_Hydrodynamic,High
321,Site_250m,250,102.0451015,Low,4.2168106,0.286422389,ROMS_Hydrodynamic,High
322,Site_250m,250,31.16090957,Mid,10.23278042,0.467930963,ROMS_Hydrodynamic,Medium
323,Site_250m,250,43.6292106,Low,1.893001795,0.565098562,ROMS_Hydrodynamic,Medium
324,Site_250m,250,35.37376073,Low,13.95600448,0.54919805,ROMS_Hydrodynamic,High
325,Site_250m,250,42.16295793,Low,5.02588591,0.683352934,ROMS_Hydrodynamic,High
326,Site_250m,250,63.86420557,Low,9.838565841,2.177178137,ROMS_Hydrodynamic,High
327,Site_250m,250,41.88231414,Mid,9.038201157,1.068621958,ROMS_Hydrodynamic,High
328,Site_250m,250,66.85873956,Mid,2.099585684,0.141060352,ROMS_Hydrodynamic,High
329,Site_250m,250,35.90636779,High,11.13184537,1.902253308,ROMS_Hydrodynamic,High
330,Site_250m,250,40.10777534,Mid,9.058027068,1.551713546,ROMS_Hydrodynamic,High
331,Site_250m,250,46.45370766,Mid,2.683227351,0.222627512,ROMS_Hydrodynamic,Medium
332,Site_250m,250,40.04899168,High,11.21205437,0.975572935,ROMS_Hydrodynamic,Medium
333,Site_250m,250,29.2442521,High,4.907895415,0.206914699,ROMS_Hydrodynamic,High
334,Site_250m,250,43.02543212,Low,4.284047964,0.650499103,ROMS_Hydrodynamic,High
335,Site_250m,250,28.52747618,Low,9.81589057,0.056998775,ROMS_Hydrodynamic,High
336,Site_250m,250,62.04919765,Low,4.684667388,1.681315536,ROMS_Hydrodynamic,High
337,Site_250m,250,41.71411099,Mid,9.737658542,2.0383266,ROMS_Hydrodynamic,High
338,Site_250m,250,48.78123153,Mid,4.868064334,1.492636521,ROMS_Hydrodynamic,High
339,Site_250m,250,25.80516312,Mid,5.912155198,0.901184663,ROMS_Hydrodynamic,High
340,Site_250m,250,54.65708387,Mid,2.728645562,0.239145813,ROMS_Hydrodynamic,High
341,Site_250m,250,35.22477262,High,2.288520316,0.406434136,ROMS_Hydrodynamic,Medium
342,Site_250m,250,60.07111756,High,3.147808475,0.029301163,ROMS_Hydrodynamic,High
343,Site_250m,250,59.55536125,High,6.900127872,0.56348016,ROMS_Hydrodynamic,High
344,Site_250m,250,47.46322184,Mid,7.243987466,0.308384379,ROMS_Hydrodynamic,Medium
345,Site_250m,250,41.06631592,Mid,2.56696093,0.129852743,ROMS_Hydrodynamic,Medium
346,Site_250m,250,63.24145516,High,9.11126884,1.291044225,ROMS_Hydrodynamic,High
347,Site_250m,250,50.36298405,High,3.701134277,1.005106124,ROMS_Hydrodynamic,High
348,Site_250m,250,37.50744419,Mid,12.03947633,1.643765037,ROMS_Hydrodynamic,High
349,Site_250m,250,29.13109435,Low,3.21121202,0.736040442,ROMS_Hydrodynamic,Medium
350,Site_250m,250,32.28056952,High,11.27100152,0.604698374,ROMS_Hydrodynamic,High
351,Site_250m,250,49.35899051,Mid,4.198637443,0.287060073,ROMS_Hydrodynamic,High
352,Site_250m,250,33.04984831,High,11.57263233,0.834730468,ROMS_Hydrodynamic,High
353,Site_250m,250,47.40486345,Mid,9.950115368,1.086767115,ROMS_Hydrodynamic,High
354,Site_250m,250,49.62246817,Mid,8.258855121,0.509482768,ROMS_Hydrodynamic,High
355,Site_250m,250,64.40213467,Low,10.35348774,0.569995409,ROMS_Hydrodynamic,High
356,Site_250m,250,36.878829,Mid,22.01728139,0.031729501,ROMS_Hydrodynamic,Medium
357,Site_250m,250,50.46598627,Mid,6.008131356,0.415357295,ROMS_Hydrodynamic,High
358,Site_250m,250,35.57952329,Mid,3.244521855,0.151967675,ROMS_Hydrodynamic,High
359,Site_250m,250,27.59013188,Mid,13.41615835,0.070596995,ROMS_Hydrodynamic,High
360,Site_250m,250,51.19257664,Low,5.149071843,0.204800585,ROMS_Hydrodynamic,High
361,Site_250m,250,52.25824339,Low,10.76211232,0.522601175,ROMS_Hydrodynamic,High
362,Site_250m,250,44.87305856,Low,6.857856395,0.276429919,ROMS_Hydrodynamic,High
363,Site_250m,250,44.80035767,High,4.549420299,1.086185099,ROMS_Hydrodynamic,High
364,Site_250m,250,77.81109078,Low,4.714293458,0.728408657,ROMS_Hydrodynamic,High
365,Site_250m,250,23.34076508,Mid,8.342579559,0.299917413,ROMS_Hydrodynamic,High
366,Site_250m,250,47.36071293,High,1.340946752,0.062327571,ROMS_Hydrodynamic,High
367,Site_250m,250,26.21524415,Low,5.769367972,0.67293649,ROMS_Hydrodynamic,Medium
368,Site_250m,250,20.96461649,High,8.567884696,0.590156469,ROMS_Hydrodynamic,High
369,Site_250m,250,43.90591723,Low,7.992520622,0.186163249,ROMS_Hydrodynamic,Medium
370,Site_250m,250,55.92147268,High,5.846760447,0.56573145,ROMS_Hydrodynamic,High
371,Site_250m,250,40.47231144,High,2.84687234,1.010477114,ROMS_Hydrodynamic,High
372,Site_250m,250,45.83868118,Mid,19.75588893,0.37654481,ROMS_Hydrodynamic,High
373,Site_250m,250,51.95697683,Mid,13.46201202,0.09391817,ROMS_Hydrodynamic,High
374,Site_250m,250,37.27469679,Low,8.668221944,0.762695046,ROMS_Hydrodynamic,High
375,Site_250m,250,46.23035469,Mid,12.22407867,0.525801983,ROMS_Hydrodynamic,High
376,Site_250m,250,51.21383221,High,7.27744166,0.171116962,ROMS_Hydrodynamic,High
377,Site_250m,250,50.58029519,High,4.309289754,0.780376196,ROMS_Hydrodynamic,High
378,Site_250m,250,33.46076522,Mid,6.339076772,1.588632197,ROMS_Hydrodynamic,High
379,Site_250m,250,30.45629428,Mid,8.261141767,0.281207979,ROMS_Hydrodynamic,High
380,Site_250m,250,30.72810032,Mid,10.39090631,1.307454642,ROMS_Hydrodynamic,High
381,Site_250m,250,44.7995709,High,9.642998886,0.245437429,ROMS_Hydrodynamic,High
382,Site_250m,250,55.72239248,High,4.568961967,0.502937976,ROMS_Hydrodynamic,High
383,Site_250m,250,34.8726991,High,4.167307796,0.185002319,ROMS_Hydrodynamic,High
384,Site_250m,250,40.70406498,Mid,1.395035376,0.849911603,ROMS_Hydrodynamic,High
385,Site_250m,250,33.16814789,Mid,3.626606409,0.420705724,ROMS_Hydrodynamic,High
386,Site_250m,250,51.17420828,Low,12.81066311,0.219923084,ROMS_Hydrodynamic,High
387,Site_250m,250,40.9703307,Mid,22.28295827,0.613257734,ROMS_Hydrodynamic,High
388,Site_250m,250,73.15820963,High,7.234036502,1.847016709,ROMS_Hydrodynamic,High
389,Site_250m,250,38.2408263,Mid,8.285289948,0.034599138,ROMS_Hydrodynamic,High
390,Site_250m,250,51.78918099,Low,4.526859696,1.6999899,ROMS_Hydrodynamic,High
391,Site_250m,250,42.80219677,Low,13.60282358,1.403777041,ROMS_Hydrodynamic,High
392,Site_250m,250,27.24382955,Low,8.935378377,0.265605349,ROMS_Hydrodynamic,Medium
393,Site_250m,250,53.6619436,Low,9.450646932,0.680347295,ROMS_Hydrodynamic,High
394,Site_250m,250,47.65874762,Mid,7.380783445,2.519156502,ROMS_Hydrodynamic,Medium
395,Site_250m,250,33.18020739,Mid,13.70483573,1.188098893,ROMS_Hydrodynamic,High
396,Site_250m,250,49.70110641,High,7.871773772,0.68228449,ROMS_Hydrodynamic,Medium
397,Site_250m,250,40.31910224,Mid,11.55269209,0.818410745,ROMS_Hydrodynamic,High
398,Site_250m,250,71.76297456,Low,7.476562937,0.157017518,ROMS_Hydrodynamic,High
399,Site_250m,250,26.19498576,Mid,7.237726327,0.238981594,ROMS_Hydrodynamic,High
400,Site_250m,250,28.43862119,Mid,5.110035237,1.561155073,ROMS_Hydrodynamic,High
401,Site_500m,500,97.8541336,High,4.4058678,1.680440925,ROMS_Hydrodynamic,Medium
402,Site_500m,500,148.1979723,Mid,10.26588822,0.850863822,ROMS_Hydrodynamic,Medium
403,Site_500m,500,131.3701202,High,11.57027259,0.946248763,ROMS_Hydrodynamic,Medium
404,Site_500m,500,113.8180379,Mid,9.41296546,0.238963184,ROMS_Hydrodynamic,Medium
405,Site_500m,500,152.2448576,Mid,8.752058609,0.224352073,ROMS_Hydrodynamic,High
406,Site_500m,500,127.3655536,High,12.40809154,1.403151596,ROMS_Hydrodynamic,High
407,Site_500m,500,108.0539085,Mid,7.734795797,0.946776051,ROMS_Hydrodynamic,High
408,Site_500m,500,112.4507733,Mid,2.937781793,0.358428034,ROMS_Hydrodynamic,High
409,Site_500m,500,92.12365087,High,17.88293953,1.234521341,ROMS_Hydrodynamic,High
410,Site_500m,500,129.0796239,Mid,7.154071923,0.4280398,ROMS_Hydrodynamic,High
411,Site_500m,500,122.1057263,High,11.357363,0.074272369,ROMS_Hydrodynamic,Medium
412,Site_500m,500,113.5284124,Mid,3.855234068,1.066612589,ROMS_Hydrodynamic,High
413,Site_500m,500,128.7231079,Mid,6.919232317,0.48391739,ROMS_Hydrodynamic,High
414,Site_500m,500,102.8576046,Mid,16.44087312,0.689117775,ROMS_Hydrodynamic,High
415,Site_500m,500,74.91068782,High,3.678784449,0.557340195,ROMS_Hydrodynamic,High
416,Site_500m,500,193.3048381,Low,19.68758478,1.083670871,ROMS_Hydrodynamic,High
417,Site_500m,500,94.69385951,High,6.8675912,0.8664122,ROMS_Hydrodynamic,High
418,Site_500m,500,63.68098233,High,7.274915594,2.450472819,ROMS_Hydrodynamic,Medium
419,Site_500m,500,136.9577559,Mid,17.88284869,0.849925919,ROMS_Hydrodynamic,High
420,Site_500m,500,258.0474295,Mid,6.237173676,0.132410187,ROMS_Hydrodynamic,Medium
421,Site_500m,500,113.7162145,High,8.372491844,1.40333715,ROMS_Hydrodynamic,High
422,Site_500m,500,175.3982805,Mid,10.79294105,0.539545874,ROMS_Hydrodynamic,High
423,Site_500m,500,204.7011533,Low,2.859700427,1.069435097,ROMS_Hydrodynamic,High
424,Site_500m,500,112.3615847,Low,3.671159727,0.372034787,ROMS_Hydrodynamic,High
425,Site_500m,500,62.13242375,Low,9.358763714,0.267941772,ROMS_Hydrodynamic,High
426,Site_500m,500,144.5690307,Mid,2.17551113,0.421934001,ROMS_Hydrodynamic,High
427,Site_500m,500,119.5709083,Low,3.913595998,1.062653199,ROMS_Hydrodynamic,Medium
428,Site_500m,500,126.3278834,Mid,7.050045436,1.568837505,ROMS_Hydrodynamic,High
429,Site_500m,500,161.3272626,High,11.28436043,0.763885722,ROMS_Hydrodynamic,Medium
430,Site_500m,500,153.1684108,Low,5.836580856,0.221138344,ROMS_Hydrodynamic,High
431,Site_500m,500,121.5000764,Low,8.070315452,2.534117428,ROMS_Hydrodynamic,High
432,Site_500m,500,171.9416781,Low,5.107735645,1.160885425,ROMS_Hydrodynamic,High
433,Site_500m,500,113.708224,High,7.014616509,0.386533145,ROMS_Hydrodynamic,High
434,Site_500m,500,142.5913018,High,4.749185282,0.190720783,ROMS_Hydrodynamic,High
435,Site_500m,500,168.0757093,Low,7.534224496,0.485065804,ROMS_Hydrodynamic,High
436,Site_500m,500,83.77264924,Mid,9.063077251,0.44683758,ROMS_Hydrodynamic,High
437,Site_500m,500,196.6827258,High,9.911110859,0.663250426,ROMS_Hydrodynamic,High
438,Site_500m,500,139.168566,High,6.197864806,0.35892585,ROMS_Hydrodynamic,Medium
439,Site_500m,500,134.389853,Mid,17.21913831,0.269934213,ROMS_Hydrodynamic,High
440,Site_500m,500,121.9976158,Mid,9.70779754,0.633577334,ROMS_Hydrodynamic,High
441,Site_500m,500,119.794207,Mid,9.337903773,0.61689552,ROMS_Hydrodynamic,Medium
442,Site_500m,500,83.82100339,High,22.41721655,0.316450764,ROMS_Hydrodynamic,High
443,Site_500m,500,127.2637291,Low,15.66042922,1.315709355,ROMS_Hydrodynamic,Medium
444,Site_500m,500,168.7926194,Low,10.54965684,1.177360952,ROMS_Hydrodynamic,High
445,Site_500m,500,117.524753,High,9.905668678,0.16000543,ROMS_Hydrodynamic,High
446,Site_500m,500,92.21297896,Mid,7.550228194,0.376190057,ROMS_Hydrodynamic,High
447,Site_500m,500,96.49362606,Mid,8.183299242,0.473378627,ROMS_Hydrodynamic,Medium
448,Site_500m,500,180.9489005,Mid,6.914723021,2.267722429,ROMS_Hydrodynamic,High
449,Site_500m,500,126.8867254,Low,10.91735472,2.07635518,ROMS_Hydrodynamic,High
450,Site_500m,500,155.3048536,Low,6.894999496,0.828076835,ROMS_Hydrodynamic,High
451,Site_500m,500,190.8556822,Mid,8.403357865,1.28696335,ROMS_Hydrodynamic,High
452,Site_500m,500,67.1942449,High,12.60499696,0.429057508,ROMS_Hydrodynamic,High
453,Site_500m,500,118.6845447,High,5.06003526,0.885157778,ROMS_Hydrodynamic,Medium
454,Site_500m,500,126.8407629,Mid,7.893288644,0.901589028,ROMS_Hydrodynamic,High
455,Site_500m,500,237.7520021,Low,3.820114597,0.48128711,ROMS_Hydrodynamic,High
456,Site_500m,500,138.4656573,Mid,4.237156399,1.089848287,ROMS_Hydrodynamic,High
457,Site_500m,500,160.8713077,Low,12.8959634,1.862769912,ROMS_Hydrodynamic,High
458,Site_500m,500,97.70313455,High,11.10182484,0.58664198,ROMS_Hydrodynamic,Medium
459,Site_500m,500,131.6248467,Mid,5.682242915,3.398960689,ROMS_Hydrodynamic,Medium
460,Site_500m,500,135.7609096,Mid,12.31801175,0.107879919,ROMS_Hydrodynamic,High
461,Site_500m,500,102.2026371,Mid,23.45138105,0.460907046,ROMS_Hydrodynamic,Medium
462,Site_500m,500,90.55102248,Low,14.8838426,0.321083215,ROMS_Hydrodynamic,Medium
463,Site_500m,500,190.1968639,Mid,10.06817092,0.746885142,ROMS_Hydrodynamic,High
464,Site_500m,500,118.4288997,High,12.6744534,0.506248491,ROMS_Hydrodynamic,High
465,Site_500m,500,116.8119581,Low,9.015710087,0.500248827,ROMS_Hydrodynamic,High
466,Site_500m,500,233.0618871,High,10.43521979,0.439452661,ROMS_Hydrodynamic,High
467,Site_500m,500,259.9372558,Mid,18.97966322,0.861335798,ROMS_Hydrodynamic,High
468,Site_500m,500,127.8199874,High,11.01844644,0.706318754,ROMS_Hydrodynamic,High
469,Site_500m,500,90.46709722,Mid,9.944722855,1.681366109,ROMS_Hydrodynamic,High
470,Site_500m,500,95.11565147,Low,8.862781967,0.377675933,ROMS_Hydrodynamic,High
471,Site_500m,500,198.7883552,Low,6.912982601,0.396419855,ROMS_Hydrodynamic,High
472,Site_500m,500,168.6901644,Low,3.219065344,0.18161023,ROMS_Hydrodynamic,High
473,Site_500m,500,308.2506034,Low,23.46283574,0.834553979,ROMS_Hydrodynamic,Medium
474,Site_500m,500,110.7394341,High,6.518793605,0.266946336,ROMS_Hydrodynamic,High
475,Site_500m,500,124.0702546,High,10.44868026,1.047588214,ROMS_Hydrodynamic,High
476,Site_500m,500,144.6860108,Mid,5.749020278,0.021836003,ROMS_Hydrodynamic,High
477,Site_500m,500,94.36490413,Mid,7.883742138,0.604419851,ROMS_Hydrodynamic,High
478,Site_500m,500,99.0063314,High,6.544479297,1.149816346,ROMS_Hydrodynamic,Medium
479,Site_500m,500,180.7936395,High,12.98766184,1.121357576,ROMS_Hydrodynamic,High
480,Site_500m,500,146.6143818,Mid,14.1611781,0.178291128,ROMS_Hydrodynamic,High
481,Site_500m,500,154.5511766,High,11.20063446,0.295444662,ROMS_Hydrodynamic,High
482,Site_500m,500,99.85127094,Mid,27.12321908,0.680436316,ROMS_Hydrodynamic,High
483,Site_500m,500,139.4002038,Mid,3.428918334,1.135068511,ROMS_Hydrodynamic,High
484,Site_500m,500,99.41623489,Mid,5.786854938,0.257570514,ROMS_Hydrodynamic,Medium
485,Site_500m,500,198.2393775,Mid,21.32159526,0.736207122,ROMS_Hydrodynamic,High
486,Site_500m,500,106.6891177,Mid,9.657989959,1.239507209,ROMS_Hydrodynamic,Medium
487,Site_500m,500,165.4677619,High,3.914933225,0.874215151,ROMS_Hydrodynamic,High
488,Site_500m,500,196.7262324,Low,21.24393904,0.366116322,ROMS_Hydrodynamic,High
489,Site_500m,500,205.9822815,Low,21.8918764,0.489715758,ROMS_Hydrodynamic,High
490,Site_500m,500,124.2796496,High,4.089625878,0.871337215,ROMS_Hydrodynamic,High
491,Site_500m,500,105.8891788,Mid,12.1875916,0.227856215,ROMS_Hydrodynamic,High
492,Site_500m,500,168.1977002,High,3.82857069,0.946059599,ROMS_Hydrodynamic,High
493,Site_500m,500,92.84896162,Low,9.735074222,0.355872747,ROMS_Hydrodynamic,High
494,Site_500m,500,184.9037195,Low,8.785528766,0.883316028,ROMS_Hydrodynamic,Medium
495,Site_500m,500,98.51227803,Mid,6.597814578,0.945057414,ROMS_Hydrodynamic,High
496,Site_500m,500,117.8964509,Low,17.32478293,0.959822402,ROMS_Hydrodynamic,High
497,Site_500m,500,176.6342695,Mid,2.732727968,0.497125996,ROMS_Hydrodynamic,High
498,Site_500m,500,128.209233,Mid,2.460461575,1.082099843,ROMS_Hydrodynamic,High
499,Site_500m,500,203.9379378,Low,7.588455677,0.704625302,ROMS_Hydrodynamic,High
500,Site_500m,500,155.321452,Mid,6.900174815,0.169698372,ROMS_Hydrodynamic,High
501,Site_1000m,1000,297.7175873,Low,2.499165722,1.17928594,ROMS_Hydrodynamic,High
502,Site_1000m,1000,410.5806916,Low,7.332173192,0.94200369,ROMS_Hydrodynamic,High
503,Site_1000m,1000,364.186303,High,12.45932796,0.904282853,ROMS_Hydrodynamic,High
504,Site_1000m,1000,433.9826856,High,25.90744833,0.447514242,ROMS_Hydrodynamic,Medium
505,Site_1000m,1000,330.3322527,High,10.36453358,0.513469893,ROMS_Hydrodynamic,High
506,Site_1000m,1000,395.5072971,Low,7.84492631,0.936804918,ROMS_Hydrodynamic,High
507,Site_1000m,1000,538.8256285,Mid,4.122181719,2.981957561,ROMS_Hydrodynamic,High
508,Site_1000m,1000,401.2158114,Mid,3.317876098,1.204263661,ROMS_Hydrodynamic,High
509,Site_1000m,1000,645.9229669,High,4.686833654,0.107474798,ROMS_Hydrodynamic,High
510,Site_1000m,1000,492.3391866,High,4.085555785,0.263978397,ROMS_Hydrodynamic,High
511,Site_1000m,1000,284.8343277,High,9.176534081,0.41638107,ROMS_Hydrodynamic,Medium
512,Site_1000m,1000,351.4292146,Low,7.105287926,0.817178816,ROMS_Hydrodynamic,High
513,Site_1000m,1000,597.3280726,Mid,10.21928555,0.896676836,ROMS_Hydrodynamic,High
514,Site_1000m,1000,356.8617181,Low,7.670167556,0.976758938,ROMS_Hydrodynamic,High
515,Site_1000m,1000,517.4472445,Mid,3.361725986,0.518337139,ROMS_Hydrodynamic,High
516,Site_1000m,1000,450.0496681,Mid,7.5746617,0.987539628,ROMS_Hydrodynamic,Medium
517,Site_1000m,1000,481.549999,Mid,9.266185889,0.743038624,ROMS_Hydrodynamic,High
518,Site_1000m,1000,565.4738745,Mid,9.973551981,0.392860907,ROMS_Hydrodynamic,High
519,Site_1000m,1000,407.1399384,High,9.159895263,1.224564111,ROMS_Hydrodynamic,Medium
520,Site_1000m,1000,717.0671759,Mid,4.528305214,1.016250757,ROMS_Hydrodynamic,Medium
521,Site_1000m,1000,654.4884465,High,5.696778399,0.365559464,ROMS_Hydrodynamic,High
522,Site_1000m,1000,589.5758901,Mid,7.544183546,0.564592931,ROMS_Hydrodynamic,Medium
523,Site_1000m,1000,259.9319096,Mid,6.089941339,0.518010518,ROMS_Hydrodynamic,Medium
524,Site_1000m,1000,439.2892191,High,14.19152508,0.283967694,ROMS_Hydrodynamic,High
525,Site_1000m,1000,314.7842918,Mid,19.98674698,2.481884639,ROMS_Hydrodynamic,Medium
526,Site_1000m,1000,363.0259021,High,6.017439735,1.279556785,ROMS_Hydrodynamic,High
527,Site_1000m,1000,228.1473324,Mid,21.08674073,0.258707244,ROMS_Hydrodynamic,High
528,Site_1000m,1000,344.2794118,Low,13.12415655,0.411481468,ROMS_Hydrodynamic,High
529,Site_1000m,1000,430.4322902,Mid,9.93238393,0.282622227,ROMS_Hydrodynamic,Medium
530,Site_1000m,1000,338.5761923,Mid,12.68514661,1.105786032,ROMS_Hydrodynamic,High
531,Site_1000m,1000,464.6335404,Low,9.064597362,1.056457952,ROMS_Hydrodynamic,High
532,Site_1000m,1000,303.7951704,High,9.568209803,0.35466565,ROMS_Hydrodynamic,High
533,Site_1000m,1000,226.5067359,Mid,4.19815365,2.579028863,ROMS_Hydrodynamic,Medium
534,Site_1000m,1000,363.0416551,Low,8.419407083,0.782187914,ROMS_Hydrodynamic,High
535,Site_1000m,1000,620.2636707,High,14.93788589,0.81895531,ROMS_Hydrodynamic,Medium
536,Site_1000m,1000,297.8142556,Mid,5.874888752,0.562414125,ROMS_Hydrodynamic,High
537,Site_1000m,1000,299.945588,Mid,7.92272478,0.275609678,ROMS_Hydrodynamic,Medium
538,Site_1000m,1000,359.9768353,Mid,6.036698094,0.851315022,ROMS_Hydrodynamic,High
539,Site_1000m,1000,382.6074266,Low,11.64410885,0.420761308,ROMS_Hydrodynamic,High
540,Site_1000m,1000,398.2863787,Low,6.061292055,0.611902005,ROMS_Hydrodynamic,High
541,Site_1000m,1000,397.1003802,Low,6.304887562,1.707747845,ROMS_Hydrodynamic,Medium
542,Site_1000m,1000,416.534038,Mid,1.673154812,1.574144781,ROMS_Hydrodynamic,High
543,Site_1000m,1000,396.4902365,Low,1.148503517,0.358198973,ROMS_Hydrodynamic,High
544,Site_1000m,1000,591.7556428,Low,3.808772045,1.36944982,ROMS_Hydrodynamic,High
545,Site_1000m,1000,387.453645,High,1.468903256,0.322247631,ROMS_Hydrodynamic,High
546,Site_1000m,1000,322.938081,High,7.51152426,0.709716849,ROMS_Hydrodynamic,High
547,Site_1000m,1000,377.5466118,Mid,5.984736487,0.72231828,ROMS_Hydrodynamic,High
548,Site_1000m,1000,505.9610997,Low,3.794361379,0.3704198,ROMS_Hydrodynamic,Medium
549,Site_1000m,1000,244.5468447,Low,4.106802111,0.727372741,ROMS_Hydrodynamic,Medium
550,Site_1000m,1000,827.3862422,Low,4.338474382,0.511094108,ROMS_Hydrodynamic,High
551,Site_1000m,1000,435.748756,High,10.12388808,0.101266133,ROMS_Hydrodynamic,Medium
552,Site_1000m,1000,573.4693498,Mid,3.628937873,2.014270595,ROMS_Hydrodynamic,High
553,Site_1000m,1000,376.8051783,Mid,7.828342006,0.234228947,ROMS_Hydrodynamic,High
554,Site_1000m,1000,299.4997633,Low,3.29786383,1.384810304,ROMS_Hydrodynamic,High
555,Site_1000m,1000,228.9977419,High,3.762343963,1.002950822,ROMS_Hydrodynamic,High
556,Site_1000m,1000,393.2577578,High,7.83012204,0.42275083,ROMS_Hydrodynamic,High
557,Site_1000m,1000,402.6322137,Mid,12.29869463,3.195187989,ROMS_Hydrodynamic,Medium
558,Site_1000m,1000,256.8830853,Mid,6.95237249,0.268265815,ROMS_Hydrodynamic,Medium
559,Site_1000m,1000,545.7077933,High,15.06386058,1.070332748,ROMS_Hydrodynamic,High
560,Site_1000m,1000,362.6078433,High,7.967407003,0.717214973,ROMS_Hydrodynamic,High
561,Site_1000m,1000,331.2010421,Mid,12.88904368,0.552174755,ROMS_Hydrodynamic,Medium
562,Site_1000m,1000,754.8454514,Low,9.067492668,0.427011584,ROMS_Hydrodynamic,High
563,Site_1000m,1000,432.0649224,High,29.77881736,1.442768749,ROMS_Hydrodynamic,High
564,Site_1000m,1000,305.5065236,Low,6.358224353,0.800283892,ROMS_Hydrodynamic,High
565,Site_1000m,1000,481.8074485,Low,1.233412263,0.404912588,ROMS_Hydrodynamic,High
566,Site_1000m,1000,333.6186676,Low,9.603194833,1.273573281,ROMS_Hydrodynamic,High
567,Site_1000m,1000,422.4607369,High,5.649748992,0.175908374,ROMS_Hydrodynamic,High
568,Site_1000m,1000,382.3629662,Mid,9.373934346,0.607678744,ROMS_Hydrodynamic,High
569,Site_1000m,1000,447.179277,Mid,3.027208366,0.687902061,ROMS_Hydrodynamic,Medium
570,Site_1000m,1000,603.3422005,High,6.981679576,0.832631848,ROMS_Hydrodynamic,High
571,Site_1000m,1000,423.8733489,High,9.061327834,1.504495728,ROMS_Hydrodynamic,High
572,Site_1000m,1000,299.521229,High,17.21294182,0.719803313,ROMS_Hydrodynamic,High
573,Site_1000m,1000,493.9521576,Low,6.912241854,2.233048727,ROMS_Hydrodynamic,High
574,Site_1000m,1000,386.3197437,Mid,5.807706462,0.058854713,ROMS_Hydrodynamic,High
575,Site_1000m,1000,302.923719,Low,15.0254833,1.324340619,ROMS_Hydrodynamic,High
576,Site_1000m,1000,317.7212987,Low,24.49366673,0.336715162,ROMS_Hydrodynamic,High
577,Site_1000m,1000,540.4836274,Mid,12.56602468,0.712460782,ROMS_Hydrodynamic,High
578,Site_1000m,1000,607.0880159,High,17.68758823,0.787534933,ROMS_Hydrodynamic,Medium
579,Site_1000m,1000,523.7770047,Mid,19.80195772,1.052393762,ROMS_Hydrodynamic,High
580,Site_1000m,1000,373.2791935,Low,9.120485271,0.832520982,ROMS_Hydrodynamic,High
581,Site_1000m,1000,446.6089217,Low,8.07057466,0.204420134,ROMS_Hydrodynamic,Medium
582,Site_1000m,1000,307.8380279,High,5.991947143,0.341447254,ROMS_Hydrodynamic,High
583,Site_1000m,1000,187.7318597,High,14.60872703,0.108626323,ROMS_Hydrodynamic,High
584,Site_1000m,1000,266.0063054,High,6.908905865,0.629235891,ROMS_Hydrodynamic,High
